Data da Homologação;Número de Homologação;Nome do Solicitante;CNPJ do Solicitante;Certificado de Conformidade Técnica;Data do Certificado de Conformidade Técnica;Data de Validade do Certificado;Código de Situação do Certificado;Situação do Certificado;Código de Situação do Requerimento;Situação do Requerimento;Nome do Fabricante;Modelo;Nome Comercial;Categoria do Produto;Tipo do Produto;IC_ANTENA;IC_ATIVO;País do Fabricante;CodUIT;CodISO
2025-01-14;104442309714.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 04.127/2023;09/06/2023;09/06/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Ruijie Networks Co., Ltd.;RG-S7810C;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-07;168392314732.0;SMART TECNOLOGIA EM COMUNICACOES LTDA;1013714000105;OCP 89522;16/11/2023;15/11/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SMART TECNOLOGIA EM COMUNICACOES LTDA;HM75;;2;Tela interativa para uso educacional;N;S;Brasil;BRA;BRA
2025-01-07;168392314732.0;SMART TECNOLOGIA EM COMUNICACOES LTDA;1013714000105;OCP 89522;16/11/2023;15/11/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SMART TECNOLOGIA EM COMUNICACOES LTDA;HM86;;2;Tela interativa para uso educacional;N;S;Brasil;BRA;BRA
2025-01-15;69622311470.0;POSITIVO TECNOLOGIA S.A.;81243735000148;ELD00315/23;10/04/2023;10/04/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;FN-LINK TECHNOLOGY LIMITED;6221M-PUC;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-270;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-27;12861910796.0;FULL GAUGE-ELETRO-CONTROLES LTDA.;90446048000110;NCC 24539/23;13/02/2019;13/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;FULL GAUGE-ELETRO-CONTROLES LTDA.;SITRAD INBOX;;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-01-31;16911505364.0;HELLA DO BRASIL AUTOMOTIVE LTDA.;14502921000167;MT-6400/2023;04/04/2023;07/05/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HELLA GmbH & Co. KGaA;LCA 2.0 A SWA SG1-GM;;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Alemanha;D;DEU
2025-01-21;38952312984.0;GALAXIA IMP. E EXP. LTDA;48849146000132;ABCP-OCD-23-0082;10/04/2023;10/04/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Xuanni Century Technology Co., Ltd.;WU-3;DAY-2013;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-01-21;38952312984.0;GALAXIA IMP. E EXP. LTDA;48849146000132;ABCP-OCD-23-0082;10/04/2023;10/04/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Xuanni Century Technology Co., Ltd.;WU-3;C-832;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-01-21;38952312984.0;GALAXIA IMP. E EXP. LTDA;48849146000132;ABCP-OCD-23-0082;10/04/2023;10/04/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Xuanni Century Technology Co., Ltd.;WU-3;DFK-2;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-01-17;47501607978.0;HARMAN DA AMAZONIA INDUSTRIA ELETRONICA E PARTICIP;7703111000294;DEKRA-00235-23;17/03/2023;21/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Harman Becker Automotive Systems Gmbh;MMT ADVANCED;;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-01-17;47501607978.0;HARMAN DA AMAZONIA INDUSTRIA ELETRONICA E PARTICIP;7703111000294;DEKRA-00235-23;17/03/2023;21/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Harman Becker Automotive Systems Gmbh;AUS4 STANDARD;;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-01-21;9341303126.0;TOYOTA DO BRASIL LTDA;59104760000191;BRC-22.1191.01;20/03/2023;25/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;DENSO TEN Limited;FT0052A;;2;Transceptor de Radiação Restrita;N;S;Japão;J;JPN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-271;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-272;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-273;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-274;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-539;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-10;109082214103.0;V-Power Importadora e Distribuidora LTDA;41014791000196;CPQD 10644;12/08/2022;12/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan At Electronics Technology Co.,LTD.;KV-540;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-31;16911505364.0;HELLA DO BRASIL AUTOMOTIVE LTDA.;14502921000167;MT-6400/2023;04/04/2023;07/05/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HELLA GmbH & Co. KGaA;LCA 2.0 A SWA SG2-GM;;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Alemanha;D;DEU
2025-01-27;14382113692.0;OKSN BRASIL COMERCIO IMPORTACAO E EXPORTACAO LTDA;8989948000395;CPQD 11143;08/04/2021;08/04/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Enping Junteng Audio Technology Ltd.;BT-308;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-17;121252301739.0;SAMSUNG ELETRONICA DA AMAZONIA LTDA;280273000218;CPQD 11351;21/07/2023;21/07/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SAMSUNG ELECTRONICS CO., LTD;EI-T5600;;2;Transceptor de Radiação Restrita;N;S;Coréia;KOR;KOR
2025-01-17;121252301739.0;SAMSUNG ELETRONICA DA AMAZONIA LTDA;280273000218;CPQD 11351;21/07/2023;21/07/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SAMSUNG ELECTRONICS CO., LTD;EI-T5600;;2;Sistemas Operando nas Faixas de RF Ultra Larga;N;S;Coréia;KOR;KOR
2025-01-24;202412308726.0;ZEBRA TECHNOLOGIES DO BRASIL - COMERCIO DE PRODUTOS DE INFORMATICA LTDA.;9021935000129;MT-6671/2023;17/10/2023;17/10/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Zebra Technologies Corporation;WLMT0;Touch Computer;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-15;8612314998.0;Bright.Com Comercial Ltda;1184287000110;NCC 24421/23;14/03/2023;14/03/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SHENZHEN MARVO TECHNOLOGY CO., LTD;MS002;MOUSE SEM FIO;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-24;69172103177.0;TP-LINK SISTEMAS DO BRASIL LTDA;12667763000170;NCC 22775/21;05/11/2021;05/11/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;TP-LINK Technologies Co., Ltd.;TL-SG3210XHP-M2 Ver:2.0;TL-SG3210XHP-M2 V2.0;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-31;81642311976.0;BILLING PAY INTEGRACAO DE SISTEMAS LTDA.;32726250000108;23CTCP0981/00;29/06/2023;29/06/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Telepower Communication Co., Ltd.;BP-1002;BP-20;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-01-31;81642311976.0;BILLING PAY INTEGRACAO DE SISTEMAS LTDA.;32726250000108;23CTCP0981/00;29/06/2023;29/06/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Telepower Communication Co., Ltd.;BP-1002;BP-20;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-29;82512315730.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 11.103/2022.2;25/04/2023;25/04/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SHENZHEN SDG DONZHI TECHNOLOGY CO., LTD;WS8850-32CQ;Layer 3 Ethernet Switch;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-31;81642311976.0;BILLING PAY INTEGRACAO DE SISTEMAS LTDA.;32726250000108;23CTCP0981/00;29/06/2023;29/06/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Telepower Communication Co., Ltd.;BP-1002;BP-20;2;Sistemas de Identificação por Radiofrequências;N;S;China;CHN;CHN
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WCAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WDAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WEAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WFAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WJAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WKAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WLAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WQAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WRAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WSAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WTAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WWAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-WXAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RYAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WCAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WDAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WEAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WFAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WJAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WKAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WLAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WQAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WRAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WSAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-29;82542315730.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 11.103/2022.3;25/04/2023;25/04/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SHENZHEN SDG DONZHI TECHNOLOGY CO., LTD;WS8850-64CQ;Layer 3 Ethernet Switch;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WTAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WWAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WXAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-WYAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RAAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RBAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RCAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RDAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-REAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RFAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RJAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RKAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RLAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RNAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RPAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RQAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RRAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RSAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RTAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RWAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RXAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00011-RYAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-RAAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-RBAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-RCAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-RDAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-REAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-27;33341501749.0;TAIT COMUNICACOES BRASIL LTDA;67116715000185;NCC 12505/15;10/09/2015;10/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tait Limited;T02-00012-RFAA;TM9300;1;Transceptor Analógico Troncalizado - Móvel;N;S;Nova Zelândia;NZL;NZL
2025-01-24;202412308726.0;ZEBRA TECHNOLOGIES DO BRASIL - COMERCIO DE PRODUTOS DE INFORMATICA LTDA.;9021935000129;MT-6671/2023;17/10/2023;17/10/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Zebra Technologies Corporation;WLMT0;Touch Computer;2;Sistemas de Identificação por Radiofrequências;N;S;Estados Unidos da América;USA;USA
